code,name,altname,label,x,y
E05007845,Wythall South,,E05007845,407700.956996878,275008.107078395
E05007044,Biddulph South,,E05007044,389814.241133687,356085.265515732
E05004724,Great Amwell,,E05004724,537058.152640501,212086.919841148
E05000654,Crompton,,E05000654,371854.204797491,410713.607228208
E05006290,Penhill,,E05006290,400894.968606549,482871.006015152
E05008648,Sandbach Elworth,,E05008648,374098.240386895,361515.840597351
E05003637,Winkleigh,,E05003637,262903.902881349,111017.401031296
E05005173,Chorley South West,,E05005173,357531.521045344,415885.599853454
E05005972,Lower Nene,,E05005972,507918.297305419,289070.187040874
E05005577,Mareham le Fen,,E05005577,527328.736001761,358964.81400777
E05000762,Cadishead,,E05000762,370276.204419471,394134.889968697
E05007259,Molesey East,,E05007259,514495.628438629,167668.955344388
E05006554,Holywell,,E05006554,451930.625931187,206383.654005936
E05002230,Belhus,,E05002230,559446.58745848,181190.59020592
E05006260,Pateley Bridge,,E05006260,409995.724555691,471753.714786056
E05002093,St Budeaux,,E05002093,244652.782453044,58137.1895037288
E05005397,Norcross,,E05005397,333655.875375916,442155.234694933
E05006300,Dales,,E05006300,468805.928661368,495139.564473546
E05005773,Old Catton and Sprowston West,,E05005773,623552.299595722,312618.511942988
E05002276,Crown Wood,,E05002276,488161.848530019,167307.929910078
E05008159,Ellesmere Urban,,E05008159,339966.800585709,335381.997418226
E05007315,"Brockham, Betchworth and Buckland",,E05007315,520736.821632695,149869.087095645
E05000438,Blackheath,,E05000438,539092.987736191,176084.931337436
E05002284,Owlsmoor,,E05002284,486303.401867176,162974.424727126
E05005565,Frithville,,E05005565,530131.456267962,352553.994800799
E05003559,Yeo Valley,,E05003559,257377.523379973,133614.273481522
E05001470,Foggy Furze,,E05001470,450577.735679908,531105.589633785
E05004268,Great Dunmow North,,E05004268,563069.5721215,223633.638503349
E05006298,Ampleforth,,E05006298,459397.251191815,477307.028539749
E05003226,Penrith North,,E05003226,351381.826482889,533275.800440884
E05005684,Peascliffe,,E05005684,489225.306577497,339442.749250976
E05002225,Victoria,,E05002225,587989.150608944,186355.426288235
E05005167,Brindle and Hoghton,,E05005167,361302.604503579,424795.389291811
E05007532,Stratford Alveston,,E05007532,422298.435383796,254195.891987498
E05000780,Bramhall South,,E05000780,388852.156639931,383347.150693304
E05004666,St John and All Saints,,E05004666,449358.436416669,129259.215720844
E05008747,Sneyd Green,,E05008747,389246.381235822,349557.238928489
E05007235,Halesworth,,E05007235,638624.636966377,277315.863185219
E05004245,Homelands,,E05004245,624206.34657735,222278.288862604
E05005493,"Ratby, Bagworth and Thornton",,E05005493,447420.411144085,307234.260652536
E05003399,Hadfield North,,E05003399,401655.68876835,396249.452012806
E05002455,Bargate,,E05002455,442217.773432385,111119.146373731
E05001314,Pleck,,E05001314,399785.294180239,298037.977368659
E05005966,Fineshade,,E05005966,497385.924344477,299914.014649647
E05006438,Porchester,,E05006438,459697.584281802,343193.300926872
E05005338,Farington West,,E05005338,353239.731633017,424469.466779121
E05008638,Macclesfield Tytherington,,E05008638,391351.572570325,375310.890660704
E05007844,Woodvale,,E05007844,393983.988424959,273094.014699871
E05007045,Biddulph West,,E05007045,387409.724222023,357436.567860124
E05001203,Shard End,,E05001203,415345.309415586,287860.781809231
E05001306,Bloxwich East,,E05001306,400437.116980136,302962.988916449
E05000966,Moreton West and Saughall Massie,,E05000966,325032.443345921,390741.10272439
E05000167,Waddon,,E05000167,531576.23041021,164133.239999225
E05002268,Twydall,,E05002268,579780.167643319,167109.122313132
E05003138,Solway,,E05003138,314492.777601558,543996.187225341
E05003939,Ore,,E05003939,584772.480502485,111276.056140924
E05000248,Victoria,,E05000248,535396.984472433,184045.096024227
E05001258,Wollaston and Stourbridge Town,,E05001258,389293.865269375,284655.527044998
E05003585,Totnes Town,,E05003585,279749.093754652,59702.6594320129
E05005952,Drayton,,E05005952,456034.676319609,262308.239880826
E05002175,Eye and Thorney,,E05002175,528594.426695501,304075.672205125
E05005153,Cliviger with Worsthorne,,E05005153,388267.589396307,429655.71668962
E05005172,Chorley South East,,E05005172,358734.382185479,415790.412607984
E05007480,Camp Hill,,E05007480,434105.186098525,292909.892886312
E05003765,Queen Thorne,,E05003765,364028.117412634,117273.006770099
E05005973,Lyveden,,E05005973,495067.969534506,283055.318044413
E05005143,Rusthall,,E05005143,556474.305342076,139886.851315515
E05006442,Valley,,E05006442,460681.727505853,342045.85423415
E05005942,Abbey South,,E05005942,457342.228223808,262223.031233342
E05001864,Leominster South,,E05001864,349099.010699339,256887.103203333
E05006227,Sowerby,,E05006227,443205.621520037,480040.069013746
E05002685,Hambleden Valley,,E05002685,477527.950788278,188364.00298119
E05001065,West Ecclesfield,,E05001065,433545.052214765,395687.846688578
E05002076,Yate Central,,E05002076,371102.689963115,182157.293389746
E05002446,Drayton and Farlington,,E05002446,467913.642039011,104645.051091694
E05000621,Roehampton and Putney Heath,,E05000621,522353.133032683,173637.01475712
E05007445,Horsell East and Woodham,,E05007445,501107.412955294,160744.378916394
E05001521,Skelton,,E05001521,465611.667953785,518442.111347601
E05003719,The Beacon,,E05003719,386619.264661495,119111.28567237
E05000229,Woolwich Common,,E05000229,543217.604863886,177782.928648973
E05005713,Stow,,E05005713,488640.320986946,382261.325440781
E05008839,Old Duston,,E05008839,472656.194317034,261369.841590631
E05001069,Bridges,,E05001069,425911.455648916,563126.910281977
E05004356,Newland and St Briavels,,E05004356,356122.92799639,206269.045356853
E05001868,Pembridge and Lyonshall with Titley,,E05001868,335473.489101791,259001.976265192
E05006563,Rose Hill and Iffley,,E05006563,453127.621705031,203622.109947509
E05007579,Arundel,,E05007579,502411.616131741,108486.558244676
E05008038,Cramlington Eastfield,,E05008038,427336.988290721,577856.042175713
E05003478,Otterhead,,E05003478,320504.453268843,105375.142455807
E05007342,Reigate Central,,E05007342,524316.492028028,149807.435416786
E05008413,Warminster West,,E05008413,386776.047563093,146058.6302986
E05008361,Durrington and Larkhill,,E05008361,413562.459302617,144254.489736047
E05004462,Alton Westbrooke,,E05004462,471660.40567996,139350.408074227
E05004412,Churchdown St John's,,E05004412,387835.081119549,221402.707766407
E05002037,Weston-super-Mare South Worle,,E05002037,336439.946570143,162200.135325497
E05003218,Kirkoswald,,E05003218,358364.814224784,545358.104518519
E05002132,Branksome East,,E05002132,406662.830038278,92871.5670224605
E05001816,Oakham North West,,E05001816,484124.920786053,309068.550934863
E05001017,Wheatley,,E05001017,459321.228025835,405054.319017668
E05007634,Furnace Green,,E05007634,528310.116925923,135402.250533068
E05007525,Long Itchington,,E05007525,439758.706224429,264112.963382473
E05005759,Blofield with South Walsham,,E05005759,635573.697689708,313049.820908727
E05003330,Holmebrook,,E05003330,437087.52053928,370894.219294663
E05003565,Dartington,,E05003565,277914.289077645,62066.1837455486
E05001631,Marsh House,,E05001631,370676.002884459,421107.091158151
E05004216,Hockley North,,E05004216,584259.828174496,193870.335781652
E05001619,Whittle Hall,,E05001619,357224.636521653,389642.385175615
E05000803,Audenshaw,,E05000803,391421.059873476,397166.066994076
E05007008,Trysull and Seisdon,,E05007008,382716.630221733,290472.802128689
E05004845,Park,,E05004845,509211.867579057,197345.349717995
E05004044,Braintree South,,E05004044,576096.766375697,222027.564780094
E05004080,Tipps Cross,,E05004080,559605.714307636,201085.626053726
E05004881,Little Burton Farm,,E05004881,602317.401190078,144108.616773341
E05007083,Dodnash,,E05007083,609640.951578514,236215.328059341
E05007882,Bedwardine,,E05007882,383875.30272119,253458.780895171
E05005510,Wymondham,,E05005510,484171.544966877,320349.168700382
E05001695,East Wolds and Coastal,,E05001695,507972.770348907,460282.210089383
E05007131,Whitehouse,,E05007131,613832.123559933,246359.601026488
E05007558,Warwick South,,E05007558,429731.970614829,264142.970885934
E05007930,Blakedown and Chaddesley,,E05007930,388238.312246181,275411.429436551
E05007323,Leatherhead North,,E05007323,515855.346406966,158027.908984385
E05006760,Ammerdown,,E05006760,372621.847072577,151781.597855723
E05003671,Alderholt,,E05003671,411298.752774034,111712.478025547
E05007595,Pevensey,,E05007595,492475.171809022,99671.4537566979
E05006238,Bilton,,E05006238,431553.715922405,457731.927797502
E05008583,Somersham,,E05008583,533363.910479954,278169.002583743
E05007530,Southam,,E05007530,442283.206427129,261280.719059158
E05005582,Priory,,E05005582,533396.366736275,387310.477696637
E05008234,Kelly Bray,,E05008234,239025.302684485,68470.5406183835
E05008334,Bradford-on-Avon South,,E05008334,382749.291535219,160024.385234489
E05000378,St George's,,E05000378,529868.59065981,185762.162907409
E05004081,Warley,,E05004081,559593.2317898,190507.574959304
E05004880,Kennington,,E05004880,602632.500527823,145139.486957703
E05001227,Radford,,E05001227,432918.320120892,280773.408630936
E05002387,"Remenham, Wargrave and Ruscombe",,E05002387,479327.363096502,180005.718164192
E05005688,St Mary's,,E05005688,503488.706898515,307209.787641249
E05005880,Eaton,,E05005880,620957.348428728,306432.025235793
E05005896,Forncett,,E05005896,615143.548093671,295254.844678105
E05005097,St Peters,,E05005097,637628.409540119,168071.014992421
E05005081,Beacon Road,,E05005081,638378.251855149,169301.111541191
E05007149,Palgrave,,E05007149,612945.597014569,276748.202935115
E05002376,Coronation,,E05002376,476905.075182568,174011.961516582
E05000928,Thatto Heath,,E05000928,350078.102653344,393148.924654738
E05000129,Bloomsbury,,E05000129,529734.526551918,181996.121874157
E05003540,Chulmleigh,,E05003540,270224.497428885,115866.560022274
E05004298,Park,,E05004298,393742.190036215,221257.158307029
E05006255,Newby,,E05006255,437616.426859807,468758.875980009
E05001793,Eyres Monsell,,E05001793,458009.654086724,299547.290219721
E05003206,Appleby (Appleby),,E05003206,367643.905460002,520000.990196951
E05008891,Woodlands,,E05008891,453608.56612497,361717.023010951
E05005428,Birstall Wanlip,,E05005428,459173.6576021,310604.031374776
E05005127,Wateringbury,,E05005127,568408.373883507,153675.764286379
E05005926,Beanfield,,E05005926,486597.616908727,288644.616435455
E05000731,Saddleworth North,,E05000731,399532.533713522,408649.859700409
E05007477,Bar Pool,,E05007477,434551.283628566,291600.634291992
E05004786,Batchwood,,E05004786,514335.238007246,208574.344384178
E05004455,Tadley South,,E05004455,459746.82774709,160653.242896944
E05003700,Blandford Old Town,,E05003700,388220.305039138,106779.80570797
E05005884,Nelson,,E05005884,621625.827313791,308332.143637258
E05005085,Central Harbour,,E05005085,637978.056408067,164700.050901894
E05004147,"Broadley Common, Epping Upland and Nazeing",,E05004147,543352.272261998,204796.162901986
E05004946,Castle,,E05004946,632425.114379931,141985.166986155
E05001283,West Bromwich Central,,E05001283,401411.679962307,291442.720259031
E05002609,Haddenham,,E05002609,476690.406771337,209583.851917197
E05001366,Wharfedale,,E05001366,415594.087849087,445185.590526757
E05005410,Countesthorpe,,E05005410,460224.518072991,295373.503938205
E05000624,Southfields,,E05000624,525272.590484174,173570.813039464
E05004964,Central,,E05004964,565315.698619101,173380.664258699
E05004165,Loughton St Mary's,,E05004165,542871.610911539,196415.349281496
E05005404,Tithebarn,,E05005404,333869.938761825,439315.380804132
E05005555,Swineshead and Holland Fen,,E05005555,523774.951590686,345520.169606871
E05001260,Abbey,,E05001260,401573.207467288,286348.142842434
E05005323,Healey and Whitworth,,E05005323,387880.242070648,417757.844841811
E05004598,Hordle,,E05004598,427721.412195902,95268.1736834255
E05004836,Rickmansworth West,,E05004836,504849.705635129,194781.543004816
E05004037,Black Notley and Terling,,E05004037,576882.093437866,216972.87184616
E05008367,"Laverstock, Ford and Old Sarum",,E05008367,415979.824697756,132366.622835424
E05005211,Clayton-le-Moors,,E05005211,374333.530770324,430947.941559561
E05007101,Sudbury South,,E05007101,586505.039127466,241252.242188077
E05007900,Broadway and Wickhamford,,E05007900,408277.594098213,238705.601400883
E05001361,Royds,,E05001361,413900.664243835,429536.684742653
E05006770,Frome College,,E05006770,378436.680933501,149060.360319054
E05001373,Elland,,E05001373,411290.169473081,420971.982254617
E05000417,Brixton Hill,,E05000417,530455.489130744,174318.168003551
E05002024,Pill,,E05002024,352744.407828685,175451.90824346
E05005280,Lea,,E05005280,348966.856447293,430803.029812174
E05007009,"Wheaton Aston, Bishopswood and Lapley",,E05007009,383727.989398094,311828.0135441
E05006642,"Kingham, Rollright and Enstone",,E05006642,433800.85274709,227962.17617434
E05005633,North Hykeham Moor,,E05005633,494326.434452419,366445.524152483
E05007504,Leam Valley,,E05007504,448688.282722032,266131.753378617
E05001447,Castleford Central and Glasshoughton,,E05001447,443525.875816358,425041.910438645
E05000491,Royal Docks,,E05000491,542142.659083765,180069.009681935
E05001378,Northowram and Shelf,,E05001378,411118.363588759,427622.903659874
E05002459,Bitterne Park,,E05002459,444296.896817092,114238.654934911
E05007503,Lawford and King's Newnham,,E05007503,445546.933106728,275895.506443322
E05005325,Irwell,,E05005325,387954.577941337,422379.244547571
E05000444,Forest Hill,,E05000444,535061.44263879,173071.615976199
E05004491,The Hangers and Forest,,E05004491,476249.460886815,129916.63587413
E05005613,Glebe,,E05005613,499439.032995888,373226.377832425
E05001715,Freshney,,E05001715,524682.827342491,410568.294123086
E05005111,Downs,,E05005111,564764.578716474,159889.496117741
E05004388,Eastington and Standish,,E05004388,379737.533540962,207110.136374755
E05004548,Blackwater and Hawley,,E05004548,483406.173345598,158105.142673503
E05002339,Cippenham Green,,E05002339,494307.994742691,180611.284765905
E05005910,Thurlton,,E05005910,644586.129971924,297017.933974791
E05003519,Halberton,,E05003519,300876.002886821,112928.277462839
E05007356,Englefield Green West,,E05007356,498608.579076336,171393.255393291
E05007834,Norton,,E05007834,396788.285874274,272583.60700801
E05007035,Swynnerton,,E05007035,385004.172599907,337877.953674165
E05006045,Old Stratford,,E05006045,477636.22592738,240844.560986652
E05000917,Blackbrook,,E05000917,354066.233079115,396881.591347725
E05006844,Parrett,,E05006844,347917.442614723,111869.156960114
E05001162,Pallion,,E05001162,437088.009980851,557011.940832539
E05004517,Fareham North,,E05004517,456816.206317815,108179.840180114
E05008684,Malpas,,E05008684,349635.264506821,347354.419430288
E05001963,Saltford,,E05001963,368065.086395135,167240.298149018
E05002779,St Ives West,,E05002779,530359.867048662,272875.515651486
E05004468,Downland,,E05004468,467462.555197185,138396.947636185
E05007348,Addlestone Bourneside,,E05007348,506154.548011464,164828.291170464
E05006507,Oak,,E05006507,471659.253871263,343900.244514763
E05000662,Hulton,,E05000662,369257.137948819,405564.579360817
E05000116,Crystal Palace,,E05000116,534385.738986641,170433.094492039
E05001429,Hyde Park and Woodhouse,,E05001429,429438.161173592,434830.254745774
E05008296,St Ives North,,E05008296,150920.453283499,40397.0736830314
